cTKE2kMh1-c,corneal;,Amniotic Membrane Transplant for Eye Surface Reconstruction,"Amniotic membrane transplant (AMT) is a surgical technique for ocular surface reconstruction that should be considered for acute chemical or thermal burns, painful bullous keratopathy, shield ulcers, severe bacterial keratitis, necrotizing herpetic keratitis, corneal thinning, refractory neurotrophic keratitis, and other persistent epithelial defects (PED). This procedure video illustrates use of the da Vinci robotic system for debridement and suture of an amniotic membrane to the perilimbal episclera. For complete procedure details, additional videos, and report of patient outcomes, click http://ja.ma/1H3rgBh

Cite this as Bourcier T, Becmeur P, Mutter D. Robotically Assisted Amniotic Membrane Transplant Surgery. JAMA Ophthalmol. 2015;133(2):213每214. doi:10.1001/jamaophthalmol.2014.4453",3.88E+12,jamaophthalmology,ophthalmology,Ophthalmic Microsurgery,Corneal Disorders,jamanetwork,Eye Injuries/Ocular Trauma,Eye,Eye Surgery,Surgery,Amniotic Membrane,Amniotic Membrane Transplant,Eye Burn,Corneal Ulcer,Medicine,FOAMed,Procedure Video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sRjM7tKiKbM,corneal;,The Robotic Surgical System and the Installation,"JAMA Ophthalmol. Published online November 6, 2014. doi:10.1001/jamaophthalmol.2014.4453. Read the article here: http://ja.ma/1H3rgBh",3.88E+12,jamaophthalmology,ophthalmology,Ophthalmic Microsurgery,Corneal Disorders,jamanetwork,Eye Injuries/Ocular Trauma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VaaDQsC7I3Q,glaucoma;,Reconstituted 3-Dimensional Anterior-Segment Optical Coherence Tomographic Images of a Filtering Ble,"JAMA Ophthalmol. Published online November 6, 2014. doi:10.1001/jamaophthalmol.2014.4489. Read the article here: http://ja.ma/1NbBhjV",3.88E+12,jamaophthalmology,ophthalmology,Ocular Imaging,Surgical Physiology,Glaucoma,jamanetwork,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExX8fbm5wLw,vitrectomy;vitrectomy;,Diathermy to Seal Leaking Sclerotomies in Small-Gauge Vitrectomy,"JAMA Ophthalmol. Published online May 8, 2014. doi:10.1001/jamaophthalmol.2014.341. Read the article here: http://ja.ma/1Ncgivs",3.54E+12,jamaophthalmology,ophthalmology,Vitreous Disorders,jamanetwork,Vitreoretinal Surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QED0zqqPyGs,,Step-by-Step Surgical Technique of Adjustable Nasal Transposition of the Split Nasal Lateral Rectus,"JAMA Ophthalmol. Published online April 10, 2014. doi:10.1001/jamaophthalmol.2014.756. Read the article here: http://ja.ma/19isQUK",3.45E+12,jamaophthalmology,jamanetwork,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D38NZpOIgEM,strabismus surgery;strabismus surgery;,Technique for Rectus Plication,JAMA Ophthalmol. 2014;132(5):579-585. doi:10.1001/jamaophthalmol.2013.8188. Read the article here: http://ja.ma/1EOB8z6,3.39E+12,jamaophthalmology,ophthalmology,Ophthalmic Microsurgery,jamanetwork,strabismus,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u34jt3eXelE,plastic surgery;,Pulsatile Exophthalmos: Effect of Orthostatic Pressure Difference,JAMA Ophthalmol. 2014;132(1):124. doi:10.1001/jamaophthalmol.2013.310. Read the article here: http://ja.ma/1bqQ6l4,3.02E+12,jamaophthalmology,ophthalmology,Ocular Imaging,facial trauma,facial plastic surgery,jamanetwork,Eye Injuries/Ocular Trauma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrWD9WNJDc0,corneal;glaucoma;,Alternative Method for Delivering the EX-PRESS Shunt Into the Anterior Chamber,JAMA Ophthalmol. 2013;131(10):1356-1358. doi:10.1001/jamaophthalmol.2013.4274. Read the article here: http://ja.ma/1bqLEmv,2.58E+12,jamaophthalmology,ophthalmology,Glaucoma,pain,Corneal Disorders,jamanetwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IUVBsMgjl8U,retinal;,Clinical Reperfusion of Retinal Vasculature,JAMA Ophthalmol. 2013;131(7):963-965. doi:10.1001/jamaophthalmol.2013.1469. Read the article here: http://ja.ma/19N4js7,2.53E+12,jamaophthalmology,ophthalmology,childhood cancer,Ocular Imaging,Pediatrics,jamanetwork,Pediatric Ophthalmology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rWmOaKxRx9Y,retinal;,Ischemic Episode With Intra-arterial Retinal Precipitates,JAMA Ophthalmol. 2013;131(7):963-965. doi:10.1001/jamaophthalmol.2013.1469. Read the article here: http://ja.ma/19N4js7,2.53E+12,jamaophthalmology,ophthalmology,childhood cancer,Ocular Imaging,Pediatrics,jamanetwork,Pediatric Ophthalmology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nqbgHTK1xLc,retinal;,Retinal Endovascular Surgery,JAMA Ophthalmol. 2013;131(6):783-786. doi:10.1001/jamaophthalmol.2013.2585. Read the article here: http://ja.ma/1BpnMVp,2.47E+12,jamaophthalmology,ophthalmology,Ophthalmic Microsurgery,vascular medicine,jamanetwork,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNB_3mPrlKg,glaucoma;retinal;,Neovascular Glaucoma Treatment With Extraction of Anterior Chamber Fibrovascular Tissue,JAMA Ophthalmol. 2013;131(8):1083-1085. doi:10.1001/jamaophthalmol.2013.426. Read the article here: http://ja.ma/1HxT2WX,2.42E+12,jamaophthalmology,Retinal Neovascularization,ophthalmology,Ophthalmic Microsurgery,Glaucoma,jamanetwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0g6NGyt5-I4,corneal;,Modified Continuous Blanket Suture for Amniotic Membrane Fixation,JAMA Ophthalmol. 2013;131(7):941-947. doi:10.1001/jamaophthalmol.2013.2125. Read the article here: http://ja.ma/1DUHbEG,2.39E+12,jamaophthalmology,ophthalmology,transplantation,Corneal Disorders,jamanetwork,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N4D_zuxxTvI,glaucoma;,Repair of a Tube Erosion,JAMA Ophthalmol. 2013;131(5):662-666. doi:10.1001/jamaophthalmol.2013.2315. Read the article here: http://ja.ma/1IrcAxd,2.35E+12,jamaophthalmology,ophthalmology,Glaucoma,jamanetwork,surgery,Pathology of Head & Neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g0pgpgw8GYM,retinal;retinal detachment;,Continuous Internal Monitoring of Subretinal Fluid Drainage Using Indirect Ophthalmoscopy,JAMA Ophthalmol. 2013;131(2):228-231. doi:10.1001/jamaophthalmol.2013.585. Read the article here: http://ja.ma/1D6r1s0,2.16E+12,jamaophthalmology,ophthalmology,Ocular Imaging,jamanetwork,Vitreoretinal Surgery,surgery,retinal detachment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIBhVWsnIH8,lens;cataract;cataracts;iol;capsular;,Dislocated Lenses After Cataract Surgery - Removal and Re-Placement,"Cataract surgery involves replacing the native eye lens with a prosthetic one, but sometimes the newly placed intraocular lens can get dislocated. This procedure video (beginning 00:26) illustrates 
removal of a dislocated acrylic posterior chamber IOL by grasping it with intraocular forceps and directing it to the anterior chamber through a temporal, crescent-shaped posterior capsular opening without disrupting the position of an already-placed IOL.

See http://ja.ma/1MVa3Mx for additional videos and complete details of a case series of patients with dislocated posterior chamber lenses.

JAMA Ophthalmol. 2013;131(1):86-87. doi:10.1001/jamaophthalmol.2013.563. Read the article here: http://ja.ma/1MVa3Mx",2.08E+12,jamaophthalmology,ophthalmology,jamanetwork,Intraocular Lenses,Vitreoretinal Surgery,Cataracts,Eye,Eye Surgery,IOL,Posterior Chamber,Procedure Video,Surgery,Medicine,FOAMed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FpzungOXxG0,lens;intraocular lens removal;,Posterior Chamber Intraocular Lens Suturing and Anterior Chamber Intraocular Lens Removal,JAMA Ophthalmol. 2013;131(1):86-87. doi:10.1001/jamaophthalmol.2013.563. Read the article here: http://ja.ma/1MVa3Mx,2.08E+12,jamaophthalmology,ophthalmology,jamanetwork,Intraocular Lenses,Vitreoretinal Surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lk51Za-ysxo,lens;intraocular lens removal;,Silicone Plate Intraocular Lens Removal,JAMA Ophthalmol. 2013;131(1):86-87. doi:10.1001/jamaophthalmol.2013.563. Read the article here: http://ja.ma/1MVa3Mx,2.08E+12,jamaophthalmology,ophthalmology,jamanetwork,Intraocular Lenses,Vitreoretinal Surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mT0_RaljQ4U,corneal;,Shortening a Long Clear Corneal Incision,Arch Ophthalmol. 2012;130(12):1589-1590. doi:10.1001/archophthalmol.2012.2536. Read the article here: http://ja.ma/1GzZhcs,2.03E+12,jamaophthalmology,ophthalmology,Cataracts/Lens,Corneal Disorders,jamanetwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rEV_p42ZnL4,corneal;,Intraoperative Needle Perforation of Descemet Membrane,Arch Ophthalmol. 2012;130(11):1476-1478. doi:10.1001/archophthalmol.2012.509. Read the article here: http://ja.ma/1DGltnF,1.96E+12,jamaophthalmology,ophthalmology,transplantation,Corneal Disorders,jamanetwork,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wCC8YlNLzjc,corneal;,Surgical Steps to Manage Epithelial Ingrowth,Arch Ophthalmol. 2012;130(11):1476-1478. doi:10.1001/archophthalmol.2012.509. Read the article here: http://ja.ma/1DGltnF,1.96E+12,jamaophthalmology,ophthalmology,transplantation,Corneal Disorders,jamanetwork,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K0PPpyAxMDA,corneal;,Vitreoretinal Surgery in the Setting of Permanent Keratoprosthesis,Arch Ophthalmol. 2012;130(4):487-492. doi:10.1001/archophthalmol.2011.1115. Read the article here: http://ja.ma/1CCS64b,1.56E+12,jamaophthalmology,ophthalmology,Corneal Disorders,jamanetwork,Vitreoretinal Surgery,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t0kNNmF2rX0,Vitreoretinal,Treatment of Proliferative Diabetic Retinopathy Using Viscosurgery With Vital Dye,Arch Ophthalmol. 2011;129(10):1358-1360. doi:10.1001/archophthalmol.2011.285. Read the article here: http://ja.ma/1CCMzux,1.44E+12,jamaophthalmology,Diabetic Retinopathy,ophthalmology,jamanetwork,Vitreoretinal Surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MyiVs9JqP-k,Vitreoretinal,o6-0 Plain Gut "Tape" Sclerotomy Closure Technique,Arch Ophthalmol. 2011;129(8):1070-1072. doi:10.1001/archophthalmol.2011.205. Read the article here: http://ja.ma/1FeMfnx,1.44E+12,jamaophthalmology,ophthalmology,jamanetwork,Vitreoretinal Surgery,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z5Uc1cFV5f4,oculoplastic;ptosis;plastic surgery;,Increased Levator Muscle Function by Supramaximal Resection in Patients With Blepharophimosis-Ptosis,Arch Ophthalmol. 2011;129(8):1018-1022. doi:10.1001/archophthalmol.2011.218. Read the article here: http://ja.ma/1yiZZWW,1.44E+12,jamaophthalmology,ophthalmology,External Eye Disease,facial plastic surgery,jamanetwork,surgery,Oculoplastic Surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mJDlNEBdUuQ,retinal;retinal detachment;drainage of subretinal fluid;,Modified External Needle Drainage of Subretinal Fluid in the Management of Rhegmatogenous Retinal De,Arch Ophthalmol. 2011;129(7):949-951. doi:10.1001/archophthalmol.2011.165. Read the article here: http://ja.ma/1D6pSQZ,1.44E+12,jamaophthalmology,ophthalmology,jamanetwork,Vitreoretinal Surgery,retinal detachment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44leKt5EE-0,glaucoma;,Advancing the Treatment of Conjunctival Scarring: A Novel Ex Vivo Model Part 1,Arch Ophthalmol. 2011;129(5):619-627. doi:10.1001/archophthalmol.2011.91. Read the article here: http://ja.ma/1Mbx8PL,1.44E+12,jamaophthalmology,ophthalmology,Glaucoma,jamanetwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
srH26yx9b0s,corneal;,Limbal Allograft Transplantation Using Fibrin Glue Part 2,Arch Ophthalmol. 2011;129(2):218-222. doi:10.1001/archophthalmol.2010.370. Read the article here: http://ja.ma/1OeEQaq,1.44E+12,jamaophthalmology,ophthalmology,transplantation,Corneal Disorders,jamanetwork,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4xQRAd9zNAY,corneal;,Limbal Allograft Transplantation Using Fibrin Glue Part 1,Arch Ophthalmol. 2011;129(2):218-222. doi:10.1001/archophthalmol.2010.370. Read the article here: http://ja.ma/1OeEQaq,1.44E+12,jamaophthalmology,ophthalmology,transplantation,Corneal Disorders,jamanetwork,surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
